,Drates,Cluster,samp_rate,assay_rate
0,0.6306,100.0,1.0,0.6365321708685202
1,0.6329,50.0,1.0,0.6286156256467877
2,0.6623,25.0,1.0,0.6580198685223647
3,0.7556,12.5,0.9974,0.7621899882121883
4,0.8481,6.25,0.9437,0.8975285494786349
5,0.7529,3.125,0.7624,0.9898240628623984
6,0.5054,1.5625,0.5054,0.9999853662884083
7,0.2999,0.78125,0.2999,0.9999999999939139
8,0.162,0.390625,0.162,1.0
9,0.0788,0.1953125,0.0788,1.0
10,0.0422,0.09765625,0.0422,1.0
