,Drates,Cluster,samp_rate,assay_rate
0,0.8904,100.0,1.0,0.8914731852621132
1,0.9106,50.0,1.0,0.9139803493037103
2,0.9673,25.0,1.0,0.9651001519785559
3,0.9853,12.5,0.9968,0.9881751071926189
4,0.9423,6.25,0.9442,0.9977171775008397
5,0.7582,3.125,0.7582,0.9999977462254032
6,0.5049,1.5625,0.5049,0.9999999999998933
7,0.2905,0.78125,0.2905,1.0
8,0.1619,0.390625,0.1619,1.0
9,0.0773,0.1953125,0.0773,1.0
10,0.034,0.09765625,0.034,1.0
